0,1,2
315.599410217,-361.722550322,-678.394136534
328.522034342,-392.522227424,-634.618346935
341.060807949,-420.457578821,-590.051218897
353.065412364,-445.034811961,-545.941231071
364.539049028,-466.172478134,-502.867960361
375.542114817,-483.904479225,-461.053408067
386.114422608,-498.237772544,-420.681105617
396.253948363,-509.126817959,-382.009030234
405.907822382,-516.516812092,-345.419618251
415.037253393,-520.421072247,-311.181276934
423.662898373,-520.936436893,-279.288247928
431.80163127,-518.164558326,-249.714060353
439.469988443,-512.215565515,-222.408469462
446.671589623,-503.233349298,-197.347637302
453.457687324,-491.304728419,-174.330980339
459.869563704,-476.5092741,-153.190820451
465.910072893,-458.993899332,-133.884911807
471.515622544,-439.210928462,-116.561592191
476.634138947,-417.704958455,-101.306906937
481.28797292,-394.868939905,-87.9623394374
485.569427703,-370.685786266,-76.1837964548
489.570352293,-345.070301832,-65.6470601493
493.290569186,-318.481562011,-56.2792811013
496.727998618,-291.374805164,-48.0148019083
499.880964479,-264.207972093,-40.7864692912
502.762724043,-237.399508892,-34.4821301065
505.378287783,-211.39502798,-29.016311936
507.734758438,-186.573454749,-24.3063936124
509.84819434,-163.180685269,-20.2572379151
511.718764507,-141.58280323,-16.8119511811
513.347478224,-122.08174005,-13.9196546907
514.752703716,-104.721432425,-11.5067863438
515.968065128,-89.282915828,-9.48481512492
517.030166559,-75.451541071,-7.76945997102
517.953163687,-63.1652639159,-6.31910809382
518.744039131,-52.4349311188,-5.10695416534
519.408065104,-43.2761847584,-4.11163509527
519.960884336,-35.5485160913,-3.2984348946
520.420341704,-29.0546854198,-2.6332826389
520.804033796,-23.5802614365,-2.08553667074
521.121692801,-19.0123042405,-1.63740829166
521.38296842,-15.2318878469,-1.27233800564
521.596783357,-12.1241504566,-0.975750457423
521.770307809,-9.59216576606,-0.736556142422
521.909754127,-7.55016940127,-0.545420702098
522.020563106,-5.92256892599,-0.39426887259
522.109384305,-4.61398846775,-0.27367295308
522.179766736,-3.57391559725,-0.178548352253
522.233378027,-2.77941975619,-0.106397657381
522.273633958,-2.18162755883,-0.0523871514805
522.304231616,-1.726734295,-0.011409007344
522.328517548,-1.36535684223,0.0210708466815
522.348050336,-1.07452055339,0.0471671983191
522.363915259,-0.838249201289,0.0683547758938
522.376768486,-0.64684317547,0.0855202337781
522.387193975,-0.491593729071,0.0994428224834
522.395510329,-0.367755706665,0.110548554328
522.40177837,-0.274420698039,0.118918769856
522.406443824,-0.20495027952,0.125148832343
522.409985288,-0.152217092045,0.129877910449
522.412912449,-0.108631428986,0.133786645472
522.415337215,-0.0725267184488,0.137024492764
522.417325784,-0.0429171461263,0.139679860379
522.418928412,-0.0190543130179,0.141819863424
522.420215813,0.000114765263829,0.143538933611
522.421233356,0.0152656801148,0.14489765769
522.421991871,0.026559719929,0.145910499798
522.42255524,0.0349480874835,0.146662763092
522.422973247,0.0411720412122,0.147220923027
522.423276357,0.045685234944,0.14762566315
522.423492813,0.0489081770418,0.14791469449
522.423651686,0.0512737308571,0.148126835828
522.423793138,0.0533799009097,0.148315715832
522.423919373,0.0552594747034,0.148484274696
522.424033784,0.0569630143057,0.148637046986
522.424112329,0.0581325113663,0.148741926712
522.424194685,0.0593587648901,0.148851896322
522.424222519,0.0597731934542,0.148889062008
0.0,-0.0,-0.0
0.0380621273533,0.0293357194107,-0.223367051085
0.0923988959728,0.0710422971325,-0.542532786531
0.168582339186,0.129389918979,-0.989968894679
0.283274896809,0.217034742751,-1.66372412744
0.46462581491,0.355152959352,-2.72934856277
0.770444177295,0.586900466027,-4.52598071789
1.30467972633,0.990387202897,-7.66596080641
2.18717616837,1.65515468945,-12.8558859425
3.43761660226,2.59290704992,-20.2112454033
5.31868405179,3.99214805066,-31.2749910018
8.27976417357,6.17572338354,-48.6896770834
12.0128630953,8.89632824529,-70.6442626698
16.1979127098,11.8965558093,-95.2443254353
20.9768845099,15.2338874404,-123.278316489
26.3797460194,18.8513524191,-154.842918181
32.1856671959,22.53728389,-188.567393136
38.1874042529,26.0965845824,-223.167025331
44.6723945668,29.6035037604,-260.196479527
51.6580368251,32.9622004813,-299.620478411
59.0118854655,35.9956572846,-340.546554611
66.5329020079,38.5038949502,-381.746597963
74.187603016,40.3488151021,-422.914193627
82.025309827,41.4030435059,-464.168291512
89.9116632492,41.5313809942,-504.675949052
97.8356766819,40.6372810092,-544.240114719
105.840056974,38.6266836264,-582.888758107
113.866547474,35.4578303761,-620.14416628
