0,1,2
95.0468573284,100.0,108.882973455
0.0,0.0,0.0
0.0,0.0,0.0
95.0468573284,100.0,108.882973455
0.000339851485414,1.02211415638e-05,0.00158827643864
95.046517477,99.9999897789,108.881385178
0.000747699063056,2.24192348434e-05,0.00349875985821
95.0461096294,99.9999775808,108.879474695
0.00142785491799,4.27427443165e-05,0.00668842530341
95.0454294735,99.9999572573,108.876285029
0.00238535641433,7.14390608391e-05,0.0111846493573
95.044471972,99.9999285609,108.871788805
0.00382793881968,0.000113575984802,0.0179739094895
95.0430293896,99.999886424,108.864999545
0.00593632683066,0.000173729855512,0.0279141134921
95.0409210016,99.9998262701,108.855059341
0.00888190174909,0.000258069228456,0.0418075793365
95.0379754267,99.9997419308,108.841165875
0.0133410611711,0.000385040365274,0.0628555596469
95.0335162673,99.9996149596,108.820117895
0.02043890214,0.000585806070662,0.0963934405522
95.0264184263,99.9994141939,108.786580014
0.032328363266,0.00092436426429,0.152632113712
95.0145289652,99.9990756357,108.730341341
0.0533448113356,0.00151579317995,0.252159637758
94.9935125171,99.9984842068,108.630813817
0.088608434413,0.00249276656693,0.419342087202
94.958248894,99.9975072334,108.463631368
0.138833403201,0.00387707472696,0.657754199727
94.9080239252,99.9961229253,108.225219255
0.214051593582,0.00595952259843,1.01548211932
94.8328057349,99.9940404774,107.867491335
0.332112706966,0.00924122979897,1.57810280861
94.7147446215,99.9907587702,107.304870646
0.508352188491,0.0141545476734,2.41980271224
94.5385051399,99.9858454523,106.463170743
0.766759633887,0.0214564357953,3.65678594481
94.2800976946,99.9785435642,105.22618751
1.13991454945,0.0324618891485,5.44855717828
93.906942779,99.9675381109,103.434416276
1.65344479703,0.0488356365369,7.92511743273
93.3934125314,99.9511643635,100.957856022
2.3024653988,0.0717484131005,11.0706546668
92.7443919296,99.9282515869,97.8123187879
3.0600894498,0.102005910341,14.7641216656
91.9867678786,99.8979940897,94.1188517891
3.95258495499,0.143158195592,19.1479028068
91.0942723735,99.8568418044,89.735070648
4.97670841009,0.198490874031,24.2223393785
90.0701489183,99.801509126,84.6606340763
6.10241999886,0.270477410385,29.8570501605
88.9444373296,99.7295225896,79.0259232942
7.28767148053,0.36024130998,35.8637679616
87.7591858479,99.63975869,73.0192054932
8.50331131144,0.470037575506,42.1207805279
86.543546017,99.5299624245,66.7621929268
9.73228536242,0.603520621507,48.5690652335
85.314571966,99.3964793785,60.3139082212
10.9366939535,0.761198910456,55.0349223755
84.110163375,99.2388010895,53.8480510792
12.0928396429,0.945135423318,61.412111825
82.9540176855,99.0548645767,47.4708616298
13.1832480206,1.15883895647,67.6202007157
81.8636093078,98.8411610435,41.2627727391
14.1828451953,1.40326607873,73.5193770272
80.8640121331,98.5967339213,35.3635964275
15.0642653157,1.68107345369,78.9448625815
79.9825920127,98.3189265463,29.9381108733
15.804206439,1.99716887871,83.7455887694
79.2426508895,98.0028311213,25.1373846853
16.4111794269,2.36062687006,87.9439807803
78.6356779016,97.6393731299,20.9389926745
16.8979464632,2.78081773993,91.5807770362
78.1489108653,97.2191822601,17.3021964186
17.2742039425,3.26575328193,94.6770620359
77.7726533859,96.7342467181,14.2059114188
17.5479880588,3.81174230426,97.2352403131
77.4988692696,96.1882576957,11.6477331416
17.7364329471,4.42062607293,99.3123981321
77.3104243814,95.5793739271,9.57057532269
17.8616253485,5.10351476286,101.001406961
77.18523198,94.8964852371,7.8815664941
17.9403954202,5.88561602981,102.396797576
77.1064619082,94.1143839702,6.48617587825
17.9853789842,6.79172922127,103.565817895
77.0614783442,93.2082707787,5.31715555929
18.0074415154,7.84260602062,104.549861023
77.0394158131,92.1573939794,4.33311243194
18.0170565756,9.06469327396,105.382751338
77.0298007528,90.935306726,3.50022211642
18.025927735,10.4790242084,106.083950702
77.0209295935,89.5209757916,2.79902275273
18.0483334119,12.0993744833,106.660285126
76.9985239165,87.9006255167,2.22268832913
18.1019747945,13.9347523192,107.120360148
76.9448825339,86.0652476808,1.76261330631
18.2067096465,15.9861559391,107.480040879
76.840147682,84.0138440609,1.40293257561
18.3823305633,18.2419949124,107.761005771
76.6645267651,81.7580050876,1.12196768338
18.6490658157,20.7022538009,107.986720024
76.3977915127,79.2977461991,0.896253430969
19.0261130622,23.3597437998,108.173216544
76.0207442662,76.6402562002,0.709756910433
19.5298322587,26.1985798332,108.327228006
75.5170250697,73.8014201668,0.555745448525
20.1626129824,29.1644116035,108.451347784
74.884244346,70.8355883965,0.431625671139
20.9226225418,32.2059895679,108.548284754
74.1242347866,67.7940104321,0.334688700863
21.8136896987,35.3040267685,108.62286491
73.2331676297,64.6959732315,0.260108544373
22.8455731376,38.4558098513,108.679657863
72.2012841908,61.5441901487,0.203315592002
24.027963155,41.6557951082,108.722644732
71.0188941735,58.3442048918,0.160328722736
25.3669062429,44.8870348028,108.755032209
69.6799510855,55.1129651972,0.127941245761
26.8592431977,48.1148515955,108.779300736
68.1876141308,51.8851484045,0.103672718558
28.4995982922,51.3063139339,108.797473402
66.5472590363,48.6936860661,0.0855000531834
30.2891638512,54.4484885959,108.811295942
64.7576934773,45.5515114041,0.0716775126664
32.2277941105,57.5285421981,108.821980047
62.8190632179,42.4714578019,0.0609934075319
34.3143445211,60.5348731795,108.83040817
60.7325128073,39.4651268205,0.0525652846977
36.5420572835,63.4519279169,108.837288213
58.5048000449,36.5480720831,0.0456852415748
38.9183661033,66.2850635995,108.843221942
56.1284912251,33.7149364005,0.0397515128226
41.4494485264,69.0382996739,108.848639695
53.5974088021,30.9617003261,0.0343337600191
44.1275471961,71.7008498542,108.853754853
50.9193101324,28.2991501458,0.0292186013487
46.9059111052,74.2321252244,108.858453154
48.1409462233,25.7678747756,0.0245203012339
49.7301994212,76.5948885445,108.862517228
45.3166579072,23.4051114555,0.0204562262679
52.5735933097,78.7861965796,108.865874601
42.4732640188,21.2138034204,0.0170988538239
55.4570448739,80.8387208467,108.868817222
39.5898124546,19.1612791533,0.0141562330349
58.4093123081,82.7886976554,108.871621731
36.6375450204,17.2113023446,0.011351723545
61.3957542519,84.6297687562,108.874101187
33.6511030765,15.3702312438,0.00887226792858
64.37964101,86.3549721212,108.876200129
30.6672163184,13.6450278788,0.0067733259577
67.3226267395,87.9578798873,108.877920335
27.7242305889,12.0421201127,0.00505312007954
70.193105704,89.4401514871,108.879138914
24.8537516244,10.5598485129,0.00383454112773
72.9540947777,90.7998354031,108.879973192
22.0927625508,9.20016459695,0.00300026283049
75.5734885321,92.0365702726,108.880649387
19.4733687964,7.96342972745,0.00232406786094
78.0318626231,93.1552621893,108.881235882
17.0149947053,6.84473781071,0.00173757290584
80.2954875474,94.1529301832,108.881697233
14.751369781,5.84706981679,0.00127622161696
82.335545912,95.0273838465,108.881985516
12.7113114165,4.97261615353,0.000987939073662
84.149182869,95.7861839608,108.882159158
10.8976744594,4.21381603924,0.000814296586725
85.7600009208,96.4457089637,108.882272241
9.28685640761,3.55429103626,0.000701213299104
87.2014155255,97.0245391972,108.882353827
7.84544180289,2.97546080283,0.000619627935845
88.4805060102,97.5294364671,108.882416785
6.5663513182,2.47056353287,0.000556669614085
89.5966580082,97.9634515397,108.882463523
5.4501993202,2.03654846035,0.00050993167328
90.5486224808,98.3288472444,108.882492503
4.49823484768,1.67115275563,0.000480951361133
91.3514532531,98.6337410407,108.882501953
3.69540407533,1.36625895931,0.000471501689349
92.0258676736,98.8876224774,108.882501641
3.02098965486,1.11237752259,0.000471814071215
92.5942179866,99.0999719657,108.882501741
2.45263934187,0.900028034288,0.00047171406784
93.0683324018,99.2760061341,108.882501714
1.97852492663,0.723993865891,0.000471740863663
93.4606571136,99.4209509868,108.882501721
1.58620021484,0.579049013217,0.000471733683744
93.7831899612,99.5396715395,108.882501719
1.26366736725,0.460328460466,0.000471735607598
94.0459655408,99.6360902822,108.88250172
1.0008917876,0.363909717823,0.000471735092103
94.2578623084,99.713618641,108.88250172
0.788995020081,0.286381359036,0.000471735230229
94.4267311103,99.7752540865,108.88250172
0.620126218149,0.224745913452,0.000471735193218
94.5624613234,99.824677571,108.88250172
0.484396005066,0.175322428988,0.000471735203135
94.6702973427,99.8638526143,108.88250172
0.376559985778,0.136147385681,0.000471735200478
94.7526344326,99.8936996737,108.88250172
0.294222895872,0.106300326262,0.00047173520119
94.8145671778,99.9161153008,108.88250172
0.232290150638,0.0838846992301,0.000471735200999
94.8616894189,99.9331551745,108.88250172
0.185167909539,0.0668448254997,0.00047173520105
94.8991208878,99.9466814197,108.88250172
0.147736440687,0.0533185803203,0.000471735201037
94.9292440297,99.9575612482,108.88250172
0.117613298698,0.0424387518288,0.00047173520104
94.9537167104,99.9663986446,108.88250172
0.093140617999,0.0336013554245,0.000471735201039
94.9735443027,99.9735587878,108.88250172
0.0733130257505,0.026441212164,0.00047173520104
94.9896276337,99.979366763,108.88250172
0.0572296947001,0.020633236989,0.00047173520104
95.0024576348,99.9839999137,108.88250172
0.0443996936832,0.0160000863471,0.00047173520104
95.0121278832,99.9874920165,108.88250172
0.0347294452108,0.0125079834798,0.00047173520104
95.0193258262,99.9900913256,108.88250172
0.0275315022367,0.00990867440577,0.00047173520104
95.0247897426,99.9920644459,108.88250172
0.0220675858124,0.00793555411985,0.00047173520104
95.0293059387,99.9936953271,108.88250172
0.0175513897143,0.00630467287721,0.00047173520104
95.0330470491,99.9950463106,108.88250172
0.0138102793672,0.0049536893892,0.00047173520104
95.0361151878,99.9961542717,108.88250172
0.0107421406267,0.00384572825932,0.00047173520104
95.0385878791,99.9970472058,108.88250172
0.00826944934182,0.00295279420098,0.00047173520104
95.0405742173,99.9977645088,108.88250172
0.00628311117253,0.0022354911551,0.00047173520104
95.0421441971,99.9983314573,108.88250172
0.00471313138895,0.00166854272377,0.00047173520104
95.0433145235,99.9987540836,108.88250172
0.0035428049482,0.00124591642251,0.00047173520104
95.0441837581,99.9990679801,108.88250172
0.00267357033567,0.00093201989546,0.00047173520104
95.0448287099,99.999300884,108.88250172
0.00202861850281,0.000699116003595,0.00047173520104
95.0452963868,99.9994697707,108.88250172
0.00156094160858,0.000530229333738,0.00047173520104
95.0456303628,99.9995903755,108.88250172
0.00122696566223,0.000409624506068,0.00047173520104
95.0458754925,99.9996788963,108.88250172
0.00098183589612,0.000321103658048,0.00047173520104
95.046093744,99.9997577109,108.88250172
0.000763584473509,0.000242289067727,0.00047173520104
95.0462885146,99.9998280461,108.88250172
0.000568813889008,0.000171953855185,0.00047173520104
95.0464650438,99.9998917941,108.88250172
0.000392284679826,0.00010820592993,0.00047173520104
95.0465862329,99.9999355577,108.88250172
0.00027109552586,6.44423088319e-05,0.00047173520104
95.0467133035,99.9999814452,108.88250172
0.000144024915607,1.85547858207e-05,0.00047173520104
95.0467562487,99.9999969535,108.88250172
0.000101079709726,3.04648544364e-06,0.00047173520104
0.0,0.0,0.0
95.0468573284,100.0,108.882973455
0.000407847577642,1.21980932796e-05,0.00191048341957
95.0464494809,99.9999878019,108.881062971
0.00108800343258,3.25216027527e-05,0.00510014886478
95.045769325,99.9999674784,108.877873306
0.00204550492892,6.12179192753e-05,0.00959637291867
95.0448118235,99.9999387821,108.873377082
0.00348808733427,0.000103354843239,0.0163856330508
95.0433692411,99.9998966452,108.866587822
0.00559647534525,0.000163508713948,0.0263258370534
95.0412608531,99.9998364913,108.856647618
0.00854205026368,0.000247848086893,0.0402193028978
95.0383152782,99.9997521519,108.842754152
0.0130012096857,0.00037481922371,0.0612672832083
95.0338561188,99.9996251808,108.821706172
0.0200990506546,0.000575584929098,0.0948051641136
95.0267582778,99.9994244151,108.788168291
0.0319885117806,0.000914143122726,0.151043837274
95.0148688167,99.9990858569,108.731929617
0.0530049598502,0.00150557203839,0.25057136132
94.9938523686,99.998494428,108.632402093
0.0882685829276,0.00248254542537,0.417753810763
94.9585887455,99.9975174546,108.465219644
0.138493551715,0.0038668535854,0.656165923288
94.9083637767,99.9961331464,108.226807531
0.213711742097,0.00594930145687,1.01389384288
94.8331455863,99.9940506985,107.869079612
0.331772855481,0.00923100865741,1.57651453217
94.715084473,99.9907689913,107.306458923
0.508012337006,0.0141443265318,2.4182144358
94.5388449914,99.9858556735,106.464759019
0.766419782402,0.0214462146537,3.65519766837
94.280437546,99.9785537853,105.227775786
1.13957469796,0.0324516680069,5.44696890184
93.9072826305,99.967548332,103.436004553
1.65310494554,0.0488254153954,7.92352915629
93.3937523829,99.9511745846,100.959444298
2.30212554732,0.0717381919589,11.0690663904
92.7447317811,99.928261808,97.8139070643
3.05974959831,0.1019956892,14.7625333892
91.9871077301,99.8980043108,94.1204400656
3.9522451035,0.14314797445,19.1463145303
91.0946122249,99.8568520255,89.7366589244
4.97636855861,0.198480652889,24.220751102
90.0704887698,99.8015193471,84.6622223527
6.10208014737,0.270467189244,29.8554618841
88.9447771811,99.7295328108,79.0275115707
7.28733162905,0.360231088839,35.8621796852
87.7595256994,99.6397689112,73.0207937696
8.50297145995,0.470027354364,42.1191922515
86.5438858685,99.5299726456,66.7637812033
9.73194551093,0.603510400365,48.5674769571
85.3149118175,99.3964895996,60.3154964977
10.936354102,0.761188689315,55.0333340991
84.1105032265,99.2388113107,53.8496393556
12.0924997915,0.945125202177,61.4105235485
82.954357537,99.0548747978,47.4724499062
13.1829081691,1.15882873533,67.6186124393
81.8639491593,98.8411712647,41.2643610155
14.1825053439,1.40325585759,73.5177887508
80.8643519846,98.5967441424,35.365184704
15.0639254642,1.68106323255,78.943274305
79.9829318642,98.3189367675,29.9396991497
15.8038665875,1.99715865756,83.744000493
79.242990741,98.0028413424,25.1389729618
16.4108395754,2.36061664892,87.9423925038
78.6360177531,97.6393833511,20.9405809509
16.8976066117,2.78080751879,91.5791887597
78.1492507168,97.2191924812,17.303784695
17.273864091,3.26574306079,94.6754737595
77.7729932374,96.7342569392,14.2074996953
17.5476482073,3.81173208312,97.2336520367
77.4992091211,96.1882679169,11.6493214181
17.7360930956,4.42061585179,99.3108098556
77.3107642329,95.5793841482,9.57216359912
17.861285497,5.10350454172,100.999818684
77.1855718315,94.8964954583,7.88315477054
17.9400555687,5.88560580867,102.3952093
77.1068017597,94.1143941913,6.48776415469
17.9850391327,6.79171900012,103.564229619
77.0618181957,93.2082809999,5.31874383573
18.0071016639,7.84259579948,104.548272746
77.0397556645,92.1574042005,4.33470070838
18.0167167241,9.06468305282,105.381163062
77.0301406043,90.9353169472,3.50181039286
18.0255878835,10.4790139873,106.082362426
77.021269445,89.5209860127,2.80061102917
18.0479935604,12.0993642621,106.658696849
76.998863768,87.9006357379,2.22427660557
18.1016349431,13.9347420981,107.118771872
76.9452223854,86.0652579019,1.76420158275
18.206369795,15.986145718,107.478452603
76.8404875334,84.013854282,1.40452085204
18.3819907118,18.2419846913,107.759417495
76.6648666166,81.7580153087,1.12355595982
18.6487259642,20.7022435798,107.985131747
76.3981313642,79.2977564202,0.897841707408
19.0257732107,23.3597335787,108.171628268
76.0210841177,76.6402664213,0.711345186872
19.5294924072,26.198569612,108.32563973
75.5173649212,73.801430388,0.557333724963
20.1622731309,29.1644013824,108.449759507
74.8845841975,70.8355986176,0.433213947578
20.9222826903,32.2059793468,108.546696477
74.1245746381,67.7940206532,0.336276977302
21.8133498472,35.3040165474,108.621276634
73.2335074812,64.6959834526,0.261696820812
22.8452332862,38.4557996302,108.678069586
72.2016240423,61.5442003698,0.204903868441
24.0276233035,41.6557848871,108.721056456
71.019234025,58.3442151129,0.161916999175
25.3665663914,44.8870245817,108.753443933
69.680290937,55.1129754183,0.129529522199
26.8589033462,48.1148413744,108.77771246
68.1879539823,51.8851586256,0.105260994996
28.4992584407,51.3063037128,108.795885125
66.5475988877,48.6936962872,0.087088329622
30.2888239997,54.4484783747,108.809707666
64.7580333288,45.5515216253,0.073265789105
32.2274542591,57.528531977,108.820391771
62.8194030694,42.471468023,0.0625816839706
34.3140046696,60.5348629584,108.828819894
60.7328526588,39.4651370416,0.0541535611363
36.541717432,63.4519176958,108.835699937
58.5051398964,36.5480823042,0.0472735180135
38.9180262518,66.2850533784,108.841633665
56.1288310766,33.7149466216,0.0413397892612
41.4491086749,69.0382894528,108.847051418
53.5977486536,30.9617105472,0.0359220364577
44.1272073446,71.7008396331,108.852166577
50.9196499839,28.2991603669,0.0308068777873
46.9055712537,74.2321150033,108.856864877
48.1412860748,25.7678849967,0.0261085776726
49.7298595697,76.5948783233,108.860928952
45.3169977587,23.4051216767,0.0220445027065
52.5732534582,78.7861863584,108.864286324
42.4736038703,21.2138136416,0.0186871302625
55.4567050224,80.8387106255,108.867228945
39.5901523061,19.1612893745,0.0157445094735
58.4089724566,82.7886874343,108.870033455
36.6378848719,17.2113125657,0.0129399999837
61.3954144004,84.6297585351,108.87251291
33.651442928,15.3702414649,0.0104605443672
64.3793011585,86.3549619,108.874611852
30.6675561699,13.6450381,0.00836160239634
67.322286888,87.9578696662,108.876332058
